LevelingScore,Person,DateCollected,ImageType,GSCamera,PanelID,State,FilePath
3.2,Chase,7.15.2026,DD,,25-120,raw,data_new_2\3\{leveling-3}_P{Chase}_D{7-15}_type{DD}_GS{25-120}_Panel{ID}_Gloss{flat}_0degrees (1).png
3.2,Chase,7.15.2026,DD,,25-120,raw,data_new_2\3\{leveling-3}_P{Chase}_D{7-15}_type{DD}_GS{25-120}_Panel{ID}_Gloss{flat}_0degrees (2).png
3.2,Chase,7.15.2026,DD,,25-120,raw,data_new_2\3\{leveling-3}_P{Chase}_D{7-15}_type{DD}_GS{25-120}_Panel{ID}_Gloss{flat}_0degrees.png
3.2,Chase,7.15.2026,DD,,25-120,flat,data_new_2\3\{leveling-3}_P{Chase}_D{7-15}_type{DD}_GS{25-120}_Panel{ID}_Gloss{flat}_0degrees_flat (1).png
3.2,Chase,7.15.2026,DD,,25-120,flat,data_new_2\3\{leveling-3}_P{Chase}_D{7-15}_type{DD}_GS{25-120}_Panel{ID}_Gloss{flat}_0degrees_flat (2).png
3.2,Chase,7.15.2026,DD,,25-120,flat,data_new_2\3\{leveling-3}_P{Chase}_D{7-15}_type{DD}_GS{25-120}_Panel{ID}_Gloss{flat}_0degrees_flat.png
3.2,Chase,7.15.2026,DD,,25-142,raw,data_new_2\3\{leveling-3}_P{Chase}_D{7-15}_type{DD}_GS{25-142}_Panel{ID}_Gloss{Gloss}_0degrees (1).png
3.2,Chase,7.15.2026,DD,,25-142,raw,data_new_2\3\{leveling-3}_P{Chase}_D{7-15}_type{DD}_GS{25-142}_Panel{ID}_Gloss{Gloss}_0degrees (2).png
3.2,Chase,7.15.2026,DD,,25-142,raw,data_new_2\3\{leveling-3}_P{Chase}_D{7-15}_type{DD}_GS{25-142}_Panel{ID}_Gloss{Gloss}_0degrees.png
3.2,Chase,7.15.2026,DD,,25-142,flat,data_new_2\3\{leveling-3}_P{Chase}_D{7-15}_type{DD}_GS{25-142}_Panel{ID}_Gloss{Gloss}_0degrees_flat (1).png
3.2,Chase,7.15.2026,DD,,25-142,flat,data_new_2\3\{leveling-3}_P{Chase}_D{7-15}_type{DD}_GS{25-142}_Panel{ID}_Gloss{Gloss}_0degrees_flat (2).png
3.2,Chase,7.15.2026,DD,,25-142,flat,data_new_2\3\{leveling-3}_P{Chase}_D{7-15}_type{DD}_GS{25-142}_Panel{ID}_Gloss{Gloss}_0degrees_flat.png
3.2,Nicole,7.9.2026,DD,2BDR-9F02,25-120,raw,data_new_2\3\{leveling-3}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-120}_Gloss{Flat}_0degrees (1).png
3.2,Nicole,7.9.2026,DD,2BDR-9F02,25-120,raw,data_new_2\3\{leveling-3}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-120}_Gloss{Flat}_0degrees (2).png
3.2,Nicole,7.9.2026,DD,2BDR-9F02,25-120,raw,data_new_2\3\{leveling-3}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-120}_Gloss{Flat}_0degrees.png
3.2,Nicole,7.9.2026,DD,2BDR-9F02,25-120,flat,data_new_2\3\{leveling-3}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-120}_Gloss{Flat}_0degrees_flat (1).png
3.2,Nicole,7.9.2026,DD,2BDR-9F02,25-120,flat,data_new_2\3\{leveling-3}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-120}_Gloss{Flat}_0degrees_flat (2).png
3.2,Nicole,7.9.2026,DD,2BDR-9F02,25-120,flat,data_new_2\3\{leveling-3}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-120}_Gloss{Flat}_0degrees_flat.png
3.2,Nicole,7.9.2026,DD,2BDR-9F02,25-142,raw,data_new_2\3\{leveling-3}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-142}_Gloss{gloss}_0degrees (1).png
3.2,Nicole,7.9.2026,DD,2BDR-9F02,25-142,raw,data_new_2\3\{leveling-3}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-142}_Gloss{gloss}_0degrees (2).png
3.2,Nicole,7.9.2026,DD,2BDR-9F02,25-142,raw,data_new_2\3\{leveling-3}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-142}_Gloss{gloss}_0degrees.png
3.2,Nicole,7.9.2026,DD,2BDR-9F02,25-142,flat,data_new_2\3\{leveling-3}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-142}_Gloss{gloss}_0degrees_flat (1).png
3.2,Nicole,7.9.2026,DD,2BDR-9F02,25-142,flat,data_new_2\3\{leveling-3}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-142}_Gloss{gloss}_0degrees_flat (2).png
3.2,Nicole,7.9.2026,DD,2BDR-9F02,25-142,flat,data_new_2\3\{leveling-3}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-142}_Gloss{gloss}_0degrees_flat.png
4.0,Chase,7.15.2026,DD,,25-110,raw,data_new_2\4\{leveling-4}_P{Chase}_D{7-15}_type{DD}_GS{25-110}_Panel{ID}_Gloss{flat}_0degrees (1).png
4.0,Chase,7.15.2026,DD,,25-110,raw,data_new_2\4\{leveling-4}_P{Chase}_D{7-15}_type{DD}_GS{25-110}_Panel{ID}_Gloss{flat}_0degrees (2).png
4.0,Chase,7.15.2026,DD,,25-110,raw,data_new_2\4\{leveling-4}_P{Chase}_D{7-15}_type{DD}_GS{25-110}_Panel{ID}_Gloss{flat}_0degrees.png
4.0,Chase,7.15.2026,DD,,25-110,flat,data_new_2\4\{leveling-4}_P{Chase}_D{7-15}_type{DD}_GS{25-110}_Panel{ID}_Gloss{flat}_0degrees_flat (1).png
4.0,Chase,7.15.2026,DD,,25-110,flat,data_new_2\4\{leveling-4}_P{Chase}_D{7-15}_type{DD}_GS{25-110}_Panel{ID}_Gloss{flat}_0degrees_flat (2).png
4.0,Chase,7.15.2026,DD,,25-110,flat,data_new_2\4\{leveling-4}_P{Chase}_D{7-15}_type{DD}_GS{25-110}_Panel{ID}_Gloss{flat}_0degrees_flat.png
4.2,Chase,7.15.2026,DD,,25-145,raw,data_new_2\4\{leveling-4}_P{Chase}_D{7-15}_type{DD}_GS{25-145}_Panel{ID}_Gloss{Gloss}_0degrees (1).png
4.2,Chase,7.15.2026,DD,,25-145,raw,data_new_2\4\{leveling-4}_P{Chase}_D{7-15}_type{DD}_GS{25-145}_Panel{ID}_Gloss{Gloss}_0degrees (2).png
4.2,Chase,7.15.2026,DD,,25-145,raw,data_new_2\4\{leveling-4}_P{Chase}_D{7-15}_type{DD}_GS{25-145}_Panel{ID}_Gloss{Gloss}_0degrees.png
4.2,Chase,7.15.2026,DD,,25-145,flat,data_new_2\4\{leveling-4}_P{Chase}_D{7-15}_type{DD}_GS{25-145}_Panel{ID}_Gloss{Gloss}_0degrees_flat (1).png
4.2,Chase,7.15.2026,DD,,25-145,flat,data_new_2\4\{leveling-4}_P{Chase}_D{7-15}_type{DD}_GS{25-145}_Panel{ID}_Gloss{Gloss}_0degrees_flat (2).png
4.2,Chase,7.15.2026,DD,,25-145,flat,data_new_2\4\{leveling-4}_P{Chase}_D{7-15}_type{DD}_GS{25-145}_Panel{ID}_Gloss{Gloss}_0degrees_flat.png
4.0,Nicole,7.9.2026,DD,2BDR-9F02,25-110,raw,data_new_2\4\{leveling-4}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-110}_Gloss{Flat}_0degrees (1).png
4.0,Nicole,7.9.2026,DD,2BDR-9F02,25-110,raw,data_new_2\4\{leveling-4}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-110}_Gloss{Flat}_0degrees (2).png
4.0,Nicole,7.9.2026,DD,2BDR-9F02,25-110,raw,data_new_2\4\{leveling-4}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-110}_Gloss{Flat}_0degrees.png
4.0,Nicole,7.9.2026,DD,2BDR-9F02,25-110,flat,data_new_2\4\{leveling-4}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-110}_Gloss{Flat}_0degrees_flat (1).png
4.0,Nicole,7.9.2026,DD,2BDR-9F02,25-110,flat,data_new_2\4\{leveling-4}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-110}_Gloss{Flat}_0degrees_flat (2).png
4.0,Nicole,7.9.2026,DD,2BDR-9F02,25-110,flat,data_new_2\4\{leveling-4}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-110}_Gloss{Flat}_0degrees_flat.png
4.2,Nicole,7.9.2026,DD,2BDR-9F02,25-145,raw,data_new_2\4\{leveling-4}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-145}_Gloss{gloss}_0degrees (1).png
4.2,Nicole,7.9.2026,DD,2BDR-9F02,25-145,raw,data_new_2\4\{leveling-4}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-145}_Gloss{gloss}_0degrees (2).png
4.2,Nicole,7.9.2026,DD,2BDR-9F02,25-145,raw,data_new_2\4\{leveling-4}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-145}_Gloss{gloss}_0degrees.png
4.2,Nicole,7.9.2026,DD,2BDR-9F02,25-145,flat,data_new_2\4\{leveling-4}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-145}_Gloss{gloss}_0degrees_flat (1).png
4.2,Nicole,7.9.2026,DD,2BDR-9F02,25-145,flat,data_new_2\4\{leveling-4}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-145}_Gloss{gloss}_0degrees_flat (2).png
4.2,Nicole,7.9.2026,DD,2BDR-9F02,25-145,flat,data_new_2\4\{leveling-4}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-145}_Gloss{gloss}_0degrees_flat.png
5.2,Chase,7.15.2026,DD,,25-115,raw,data_new_2\5\{leveling-5}_P{Chase}_D{7-15}_type{DD}_GS{25-115}_Panel{ID}_Gloss{Gloss}_0degrees (1).png
5.2,Chase,7.15.2026,DD,,25-115,raw,data_new_2\5\{leveling-5}_P{Chase}_D{7-15}_type{DD}_GS{25-115}_Panel{ID}_Gloss{Gloss}_0degrees (2).png
5.2,Chase,7.15.2026,DD,,25-115,raw,data_new_2\5\{leveling-5}_P{Chase}_D{7-15}_type{DD}_GS{25-115}_Panel{ID}_Gloss{Gloss}_0degrees.png
5.2,Chase,7.15.2026,DD,,25-115,flat,data_new_2\5\{leveling-5}_P{Chase}_D{7-15}_type{DD}_GS{25-115}_Panel{ID}_Gloss{Gloss}_0degrees_flat (1).png
5.2,Chase,7.15.2026,DD,,25-115,flat,data_new_2\5\{leveling-5}_P{Chase}_D{7-15}_type{DD}_GS{25-115}_Panel{ID}_Gloss{Gloss}_0degrees_flat (2).png
5.2,Chase,7.15.2026,DD,,25-115,flat,data_new_2\5\{leveling-5}_P{Chase}_D{7-15}_type{DD}_GS{25-115}_Panel{ID}_Gloss{Gloss}_0degrees_flat.png
5.2,Chase,7.15.2026,DD,,25-144,raw,data_new_2\5\{leveling-5}_P{Chase}_D{7-15}_type{DD}_GS{25-144}_Panel{ID}_Gloss{flat}_0degrees (1).png
5.2,Chase,7.15.2026,DD,,25-144,raw,data_new_2\5\{leveling-5}_P{Chase}_D{7-15}_type{DD}_GS{25-144}_Panel{ID}_Gloss{flat}_0degrees (2).png
5.2,Chase,7.15.2026,DD,,25-144,raw,data_new_2\5\{leveling-5}_P{Chase}_D{7-15}_type{DD}_GS{25-144}_Panel{ID}_Gloss{flat}_0degrees.png
5.2,Chase,7.15.2026,DD,,25-144,flat,data_new_2\5\{leveling-5}_P{Chase}_D{7-15}_type{DD}_GS{25-144}_Panel{ID}_Gloss{flat}_0degrees_flat (1).png
5.2,Chase,7.15.2026,DD,,25-144,flat,data_new_2\5\{leveling-5}_P{Chase}_D{7-15}_type{DD}_GS{25-144}_Panel{ID}_Gloss{flat}_0degrees_flat (2).png
5.2,Chase,7.15.2026,DD,,25-144,flat,data_new_2\5\{leveling-5}_P{Chase}_D{7-15}_type{DD}_GS{25-144}_Panel{ID}_Gloss{flat}_0degrees_flat.png
5.2,Nicole,7.9.2026,DD,2BDR-9F02,25-115,raw,data_new_2\5\{leveling-5}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-115}_Gloss{gloss}_0degrees (1).png
5.2,Nicole,7.9.2026,DD,2BDR-9F02,25-115,raw,data_new_2\5\{leveling-5}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-115}_Gloss{gloss}_0degrees (2).png
5.2,Nicole,7.9.2026,DD,2BDR-9F02,25-115,raw,data_new_2\5\{leveling-5}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-115}_Gloss{gloss}_0degrees.png
5.2,Nicole,7.9.2026,DD,2BDR-9F02,25-115,flat,data_new_2\5\{leveling-5}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-115}_Gloss{gloss}_0degrees_flat (1).png
5.2,Nicole,7.9.2026,DD,2BDR-9F02,25-115,flat,data_new_2\5\{leveling-5}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-115}_Gloss{gloss}_0degrees_flat (2).png
5.2,Nicole,7.9.2026,DD,2BDR-9F02,25-115,flat,data_new_2\5\{leveling-5}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-115}_Gloss{gloss}_0degrees_flat.png
5.2,Nicole,7.9.2026,DD,2BDR-9F02,25-144,raw,data_new_2\5\{leveling-5}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-144}_Gloss{Flat}_0degrees (1).png
5.2,Nicole,7.9.2026,DD,2BDR-9F02,25-144,raw,data_new_2\5\{leveling-5}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-144}_Gloss{Flat}_0degrees (2).png
5.2,Nicole,7.9.2026,DD,2BDR-9F02,25-144,raw,data_new_2\5\{leveling-5}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-144}_Gloss{Flat}_0degrees.png
5.2,Nicole,7.9.2026,DD,2BDR-9F02,25-144,flat,data_new_2\5\{leveling-5}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-144}_Gloss{Flat}_0degrees_flat (1).png
5.2,Nicole,7.9.2026,DD,2BDR-9F02,25-144,flat,data_new_2\5\{leveling-5}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-144}_Gloss{Flat}_0degrees_flat (2).png
5.2,Nicole,7.9.2026,DD,2BDR-9F02,25-144,flat,data_new_2\5\{leveling-5}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-144}_Gloss{Flat}_0degrees_flat.png
6.7,Chase,7.15.2026,DD,,25-132,raw,data_new_2\6\{leveling-6}_P{Chase}_D{7-15}_type{DD}_GS{25-132}_Panel{ID}_Gloss{Gloss}_0degrees (1).png
6.7,Chase,7.15.2026,DD,,25-132,raw,data_new_2\6\{leveling-6}_P{Chase}_D{7-15}_type{DD}_GS{25-132}_Panel{ID}_Gloss{Gloss}_0degrees (2).png
6.7,Chase,7.15.2026,DD,,25-132,raw,data_new_2\6\{leveling-6}_P{Chase}_D{7-15}_type{DD}_GS{25-132}_Panel{ID}_Gloss{Gloss}_0degrees.png
6.7,Chase,7.15.2026,DD,,25-132,flat,data_new_2\6\{leveling-6}_P{Chase}_D{7-15}_type{DD}_GS{25-132}_Panel{ID}_Gloss{Gloss}_0degrees_flat (1).png
6.7,Chase,7.15.2026,DD,,25-132,flat,data_new_2\6\{leveling-6}_P{Chase}_D{7-15}_type{DD}_GS{25-132}_Panel{ID}_Gloss{Gloss}_0degrees_flat (2).png
6.7,Chase,7.15.2026,DD,,25-132,flat,data_new_2\6\{leveling-6}_P{Chase}_D{7-15}_type{DD}_GS{25-132}_Panel{ID}_Gloss{Gloss}_0degrees_flat.png
6.3,Chase,7.15.2026,DD,,25-136,raw,data_new_2\6\{leveling-6}_P{Chase}_D{7-15}_type{DD}_GS{25-136}_Panel{ID}_Gloss{flat}_0degrees (1).png
6.3,Chase,7.15.2026,DD,,25-136,raw,data_new_2\6\{leveling-6}_P{Chase}_D{7-15}_type{DD}_GS{25-136}_Panel{ID}_Gloss{flat}_0degrees (2).png
6.3,Chase,7.15.2026,DD,,25-136,raw,data_new_2\6\{leveling-6}_P{Chase}_D{7-15}_type{DD}_GS{25-136}_Panel{ID}_Gloss{flat}_0degrees.png
6.3,Chase,7.15.2026,DD,,25-136,flat,data_new_2\6\{leveling-6}_P{Chase}_D{7-15}_type{DD}_GS{25-136}_Panel{ID}_Gloss{flat}_0degrees_flat (1).png
6.3,Chase,7.15.2026,DD,,25-136,flat,data_new_2\6\{leveling-6}_P{Chase}_D{7-15}_type{DD}_GS{25-136}_Panel{ID}_Gloss{flat}_0degrees_flat (2).png
6.3,Chase,7.15.2026,DD,,25-136,flat,data_new_2\6\{leveling-6}_P{Chase}_D{7-15}_type{DD}_GS{25-136}_Panel{ID}_Gloss{flat}_0degrees_flat.png
6.7,Nicole,7.9.2026,DD,2BDR-9F02,25-132,raw,data_new_2\6\{leveling-6}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-132}_Gloss{gloss}_0degrees (1).png
6.7,Nicole,7.9.2026,DD,2BDR-9F02,25-132,raw,data_new_2\6\{leveling-6}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-132}_Gloss{gloss}_0degrees (2).png
6.7,Nicole,7.9.2026,DD,2BDR-9F02,25-132,raw,data_new_2\6\{leveling-6}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-132}_Gloss{gloss}_0degrees.png
6.7,Nicole,7.9.2026,DD,2BDR-9F02,25-132,flat,data_new_2\6\{leveling-6}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-132}_Gloss{gloss}_0degrees_flat (1).png
6.7,Nicole,7.9.2026,DD,2BDR-9F02,25-132,flat,data_new_2\6\{leveling-6}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-132}_Gloss{gloss}_0degrees_flat (2).png
6.7,Nicole,7.9.2026,DD,2BDR-9F02,25-132,flat,data_new_2\6\{leveling-6}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-132}_Gloss{gloss}_0degrees_flat.png
6.3,Nicole,7.9.2026,DD,2BDR-9F02,25-136,raw,data_new_2\6\{leveling-6}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-136}_Gloss{Flat}_0degrees (1).png
6.3,Nicole,7.9.2026,DD,2BDR-9F02,25-136,raw,data_new_2\6\{leveling-6}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-136}_Gloss{Flat}_0degrees (2).png
6.3,Nicole,7.9.2026,DD,2BDR-9F02,25-136,raw,data_new_2\6\{leveling-6}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-136}_Gloss{Flat}_0degrees.png
6.3,Nicole,7.9.2026,DD,2BDR-9F02,25-136,flat,data_new_2\6\{leveling-6}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-136}_Gloss{Flat}_0degrees_flat (1).png
6.3,Nicole,7.9.2026,DD,2BDR-9F02,25-136,flat,data_new_2\6\{leveling-6}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-136}_Gloss{Flat}_0degrees_flat (2).png
6.3,Nicole,7.9.2026,DD,2BDR-9F02,25-136,flat,data_new_2\6\{leveling-6}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-136}_Gloss{Flat}_0degrees_flat.png
7.2,Chase,7.15.2026,DD,,25-107,raw,data_new_2\7\{leveling-7}_P{Chase}_D{7-15}_type{DD}_GS{25-107}_Panel{ID}_Gloss{flat}_0degrees (1).png
7.2,Chase,7.15.2026,DD,,25-107,raw,data_new_2\7\{leveling-7}_P{Chase}_D{7-15}_type{DD}_GS{25-107}_Panel{ID}_Gloss{Flat}_0degrees (2).png
7.2,Chase,7.15.2026,DD,,25-107,raw,data_new_2\7\{leveling-7}_P{Chase}_D{7-15}_type{DD}_GS{25-107}_Panel{ID}_Gloss{flat}_0degrees.png
7.2,Chase,7.15.2026,DD,,25-107,flat,data_new_2\7\{leveling-7}_P{Chase}_D{7-15}_type{DD}_GS{25-107}_Panel{ID}_Gloss{flat}_0degrees_flat (1).png
7.2,Chase,7.15.2026,DD,,25-107,flat,data_new_2\7\{leveling-7}_P{Chase}_D{7-15}_type{DD}_GS{25-107}_Panel{ID}_Gloss{Flat}_0degrees_flat (2).png
7.2,Chase,7.15.2026,DD,,25-107,flat,data_new_2\7\{leveling-7}_P{Chase}_D{7-15}_type{DD}_GS{25-107}_Panel{ID}_Gloss{flat}_0degrees_flat.png
7.2,Chase,7.15.2026,DD,,25-128,raw,data_new_2\7\{leveling-7}_P{Chase}_D{7-15}_type{DD}_GS{25-128}_Panel{ID}_Gloss{Gloss}_0degrees (1).png
7.2,Chase,7.15.2026,DD,,25-128,raw,data_new_2\7\{leveling-7}_P{Chase}_D{7-15}_type{DD}_GS{25-128}_Panel{ID}_Gloss{Gloss}_0degrees (2).png
7.2,Chase,7.15.2026,DD,,25-128,raw,data_new_2\7\{leveling-7}_P{Chase}_D{7-15}_type{DD}_GS{25-128}_Panel{ID}_Gloss{Gloss}_0degrees.png
7.2,Chase,7.15.2026,DD,,25-128,flat,data_new_2\7\{leveling-7}_P{Chase}_D{7-15}_type{DD}_GS{25-128}_Panel{ID}_Gloss{Gloss}_0degrees_flat (1).png
7.2,Chase,7.15.2026,DD,,25-128,flat,data_new_2\7\{leveling-7}_P{Chase}_D{7-15}_type{DD}_GS{25-128}_Panel{ID}_Gloss{Gloss}_0degrees_flat (2).png
7.2,Chase,7.15.2026,DD,,25-128,flat,data_new_2\7\{leveling-7}_P{Chase}_D{7-15}_type{DD}_GS{25-128}_Panel{ID}_Gloss{Gloss}_0degrees_flat.png
7.2,Nicole,7.9.2026,DD,2BDR-9F02,25-107,raw,data_new_2\7\{leveling-7}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-107}_Gloss{Flat}_0degrees (1).png
7.2,Nicole,7.9.2026,DD,2BDR-9F02,25-107,raw,data_new_2\7\{leveling-7}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-107}_Gloss{Flat}_0degrees (2).png
7.2,Nicole,7.9.2026,DD,2BDR-9F02,25-107,raw,data_new_2\7\{leveling-7}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-107}_Gloss{Flat}_0degrees.png
7.2,Nicole,7.9.2026,DD,2BDR-9F02,25-107,flat,data_new_2\7\{leveling-7}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-107}_Gloss{Flat}_0degrees_flat (1).png
7.2,Nicole,7.9.2026,DD,2BDR-9F02,25-107,flat,data_new_2\7\{leveling-7}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-107}_Gloss{Flat}_0degrees_flat (2).png
7.2,Nicole,7.9.2026,DD,2BDR-9F02,25-107,flat,data_new_2\7\{leveling-7}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-107}_Gloss{Flat}_0degrees_flat.png
7.2,Nicole,7.9.2026,DD,2BDR-9F02,25-128,raw,data_new_2\7\{leveling-7}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-128}_Gloss{gloss}_0degrees (1).png
7.2,Nicole,7.9.2026,DD,2BDR-9F02,25-128,raw,data_new_2\7\{leveling-7}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-128}_Gloss{gloss}_0degrees (2).png
7.2,Nicole,7.9.2026,DD,2BDR-9F02,25-128,raw,data_new_2\7\{leveling-7}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-128}_Gloss{gloss}_0degrees.png
7.2,Nicole,7.9.2026,DD,2BDR-9F02,25-128,flat,data_new_2\7\{leveling-7}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-128}_Gloss{gloss}_0degrees_flat (1).png
7.2,Nicole,7.9.2026,DD,2BDR-9F02,25-128,flat,data_new_2\7\{leveling-7}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-128}_Gloss{gloss}_0degrees_flat (2).png
7.2,Nicole,7.9.2026,DD,2BDR-9F02,25-128,flat,data_new_2\7\{leveling-7}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-128}_Gloss{gloss}_0degrees_flat.png
8.3,Chase,7.15.2026,DD,,25-105,raw,data_new_2\8\{leveling-8}_P{Chase}_D{7-15}_type{DD}_GS{25-105}_Panel{ID}_Gloss{Gloss}_0degrees (1).png
8.3,Chase,7.15.2026,DD,,25-105,raw,data_new_2\8\{leveling-8}_P{Chase}_D{7-15}_type{DD}_GS{25-105}_Panel{ID}_Gloss{Gloss}_0degrees (2).png
8.3,Chase,7.15.2026,DD,,25-105,raw,data_new_2\8\{leveling-8}_P{Chase}_D{7-15}_type{DD}_GS{25-105}_Panel{ID}_Gloss{Gloss}_0degrees.png
8.3,Chase,7.15.2026,DD,,25-105,flat,data_new_2\8\{leveling-8}_P{Chase}_D{7-15}_type{DD}_GS{25-105}_Panel{ID}_Gloss{Gloss}_0degrees_flat (1).png
8.3,Chase,7.15.2026,DD,,25-105,flat,data_new_2\8\{leveling-8}_P{Chase}_D{7-15}_type{DD}_GS{25-105}_Panel{ID}_Gloss{Gloss}_0degrees_flat (2).png
8.3,Chase,7.15.2026,DD,,25-105,flat,data_new_2\8\{leveling-8}_P{Chase}_D{7-15}_type{DD}_GS{25-105}_Panel{ID}_Gloss{Gloss}_0degrees_flat.png
8.3,Chase,7.15.2026,DD,,25-147,raw,data_new_2\8\{leveling-8}_P{Chase}_D{7-15}_type{DD}_GS{25-147}_Panel{ID}_Gloss{flat}_0degrees (1).png
8.3,Chase,7.15.2026,DD,,25-147,raw,data_new_2\8\{leveling-8}_P{Chase}_D{7-15}_type{DD}_GS{25-147}_Panel{ID}_Gloss{flat}_0degrees (2).png
8.3,Chase,7.15.2026,DD,,25-147,raw,data_new_2\8\{leveling-8}_P{Chase}_D{7-15}_type{DD}_GS{25-147}_Panel{ID}_Gloss{flat}_0degrees.png
